,gene_numb,rxn_numb,aerobic_growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns,type
GCA_003271705.1_ASM327170v1_genomic,1092,3984,0.0879397870694555,503,0.0227737517676687,476,Fermentation
GCA_003271775.1_ASM327177v1_genomic,1094,3999,0.0879398747951285,485,0.0227737517676686,468,Fermentation
GCA_003271805.1_ASM327180v1_genomic,1097,3999,0.0879398747951289,494,0.0227737517676687,464,Fermentation
GCA_003271815.1_ASM327181v1_genomic,1098,3986,0.0879397870694555,508,0.0227737517676686,474,Fermentation
GCA_003271825.1_ASM327182v1_genomic,1086,3983,0.0,30,0.0,0,Fermentation
GCA_003271835.1_ASM327183v1_genomic,1095,3985,0.0879398747951287,492,0.0227737517676686,459,Fermentation
GCA_003271925.1_ASM327192v1_genomic,1094,3985,0.087939874795129,511,0.0227737517676687,459,Fermentation
GCA_003271935.1_ASM327193v1_genomic,1091,3982,0.0859566115908297,511,0.0227737517676686,458,Fermentation
GCA_003271945.1_ASM327194v1_genomic,1075,3968,,561,0.0,0,Fermentation
GCA_003271955.1_ASM327195v1_genomic,1091,3981,0.0879398747951289,492,0.0227737517676687,451,Fermentation
GCA_003272045.1_ASM327204v1_genomic,1092,3986,0.0879398747951286,475,0.0227737517676686,478,Fermentation
GCA_003272055.1_ASM327205v1_genomic,1089,3985,0.0879398747951289,475,0.0227737517676686,467,Fermentation
GCA_003272065.1_ASM327206v1_genomic,1092,3980,0.0125694475486957,493,0.0227737517676687,472,Fermentation
GCA_003272075.1_ASM327207v1_genomic,1088,3979,0.0879397870694559,486,0.0227737517676687,489,Fermentation
GCA_003272165.1_ASM327216v1_genomic,1083,3977,0.0879398747951282,478,0.0227737517676687,463,Fermentation
GCA_003272175.1_ASM327217v1_genomic,1094,3985,0.0879398747951289,463,0.0227737517676687,460,Fermentation
GCA_003272185.1_ASM327218v1_genomic,1087,3980,0.0879398747951269,512,0.0227737517676687,468,Fermentation
GCA_003272195.1_ASM327219v1_genomic,1089,3984,0.0879398747951286,470,0.0227737517676686,475,Fermentation
GCA_003272285.1_ASM327228v1_genomic,1087,3982,0.0879398747951284,508,0.0227737517676687,470,Fermentation
GCA_003272295.1_ASM327229v1_genomic,1087,3979,0.0879398747951289,483,0.0227737517676686,476,Fermentation
GCA_003272305.1_ASM327230v1_genomic,1089,3980,0.0879398429364092,492,0.0227737517676687,485,Fermentation
GCA_003272315.1_ASM327231v1_genomic,1084,3975,0.0879398747951286,468,0.0227737517676685,501,Fermentation
GCA_003272405.1_ASM327240v1_genomic,1088,3977,0.0879398747951289,493,0.0227737517676687,479,Fermentation
GCA_003272415.1_ASM327241v1_genomic,1090,3984,0.0879398747951289,467,0.0227737517676686,485,Fermentation
GCA_003272425.1_ASM327242v1_genomic,1088,3976,0.0879397870694555,513,0.0227737517676687,482,Fermentation
GCA_003272445.1_ASM327244v1_genomic,1090,3983,0.0879398747951292,490,0.0227737517676687,492,Fermentation
GCA_003272525.1_ASM327252v1_genomic,1095,3993,0.0879397870694556,512,0.0227737517676687,491,Fermentation
GCA_003272535.1_ASM327253v1_genomic,1095,3985,0.0879397870694559,513,0.0227737517676686,461,Fermentation
GCA_003272575.1_ASM327257v1_genomic,1087,3979,0.0879398747951276,497,0.0227737517676686,449,Fermentation
GCA_003272595.1_ASM327259v1_genomic,1089,3979,0.0879398429364095,507,0.0227737517676687,484,Fermentation
GCA_003272625.1_ASM327262v1_genomic,1093,3987,0.0879398747951285,494,0.0227737517676687,542,Fermentation
GCA_003272665.1_ASM327266v1_genomic,1093,3987,0.0879398747951285,494,0.0227737517676687,542,Fermentation
GCA_003272705.1_ASM327270v1_genomic,1093,3987,0.0879397870694548,512,0.0227737517676685,467,Fermentation
GCA_003272715.1_ASM327271v1_genomic,1091,3980,0.0879398429364093,471,0.0227737517676687,449,Fermentation
GCA_003272725.1_ASM327272v1_genomic,1089,3978,0.0879398747951286,470,0.0227737517676687,480,Fermentation
GCA_003272755.1_ASM327275v1_genomic,1088,3980,0.0879398429364093,471,0.0227737517676687,449,Fermentation
GCA_003272815.1_ASM327281v1_genomic,1088,3979,0.0879398429364095,507,0.0227737517676687,484,Fermentation
GCA_003272835.1_ASM327283v1_genomic,1093,3985,0.0879397870694559,513,0.0227737517676686,461,Fermentation
GCA_003272855.1_ASM327285v1_genomic,1089,3982,0.0879398747951289,483,0.0227737517676686,506,Fermentation
GCA_003272905.1_ASM327290v1_genomic,1097,3997,0.0879398747951289,478,0.0227737517676686,480,Fermentation
GCA_003272925.1_ASM327292v1_genomic,1093,3995,0.087939874795129,496,0.0227737517676687,471,Fermentation
GCA_003272975.1_ASM327297v1_genomic,1093,3984,0.0879398747951289,481,0.0227737517676687,498,Wild
GCA_003273025.1_ASM327302v1_genomic,1087,3979,0.0879397870694558,507,0.0227737517676686,476,Fermentation
GCA_003273035.1_ASM327303v1_genomic,1091,3982,0.0879398747951289,459,0.0227737517676683,462,Fermentation
GCA_003273045.1_ASM327304v1_genomic,1089,3978,0.0879398747951285,483,0.0227737517676686,478,Fermentation
GCA_003273075.1_ASM327307v1_genomic,1091,3985,0.0879398747951286,499,0.0227737517676687,474,Fermentation
GCA_003273145.1_ASM327314v1_genomic,1098,3999,0.0879398747951283,453,0.0227737517676686,482,Wine
GCA_003273155.1_ASM327315v1_genomic,1086,3980,0.0879398747951289,486,0.0227737517676686,472,Fermentation
GCA_003273165.1_ASM327316v1_genomic,1099,4000,0.0879397870694553,479,0.0227737517676687,469,Wine
GCA_003273265.1_ASM327326v1_genomic,1097,3999,0.0879397870694559,518,0.0227737517676686,474,Fermentation
GCA_003273275.1_ASM327327v1_genomic,1096,3999,0.0879397870694559,518,0.0227737517676686,474,Wine
GCA_003273285.1_ASM327328v1_genomic,1098,3999,0.0879397870694559,518,0.0227737517676686,474,Wine
GCA_003273295.1_ASM327329v1_genomic,1098,3999,0.0879397870694559,518,0.0227737517676686,474,Fermentation
GCA_003273385.1_ASM327338v1_genomic,1099,4000,0.0879397870694553,479,0.0227737517676687,469,Fermentation
GCA_003273395.1_ASM327339v1_genomic,1102,4001,0.0879397870694553,520,0.0227737517676687,499,Fermentation
GCA_003273405.1_ASM327340v1_genomic,1099,4000,0.0879397870694553,479,0.0227737517676687,469,Fermentation
GCA_003273415.1_ASM327341v1_genomic,1094,3989,0.0879397870694562,514,0.022773751767669,491,Fermentation
GCA_003273495.1_ASM327349v1_genomic,1092,3987,0.0879398747951285,494,0.0227737517676687,542,Fermentation
GCA_003273535.1_ASM327353v1_genomic,1096,3990,0.0879398747951289,478,0.0227737517676686,462,Fermentation
GCA_003273555.1_ASM327355v1_genomic,1098,3986,0.0879398747951289,496,0.0227737517676686,477,Fermentation
GCA_003273575.1_ASM327357v1_genomic,1094,3990,0.0879398747951289,478,0.0227737517676686,462,Fermentation
GCA_003273585.1_ASM327358v1_genomic,1084,3978,0.0859565303278977,518,0.0227737517676686,478,Fermentation
GCA_003273625.1_ASM327362v1_genomic,1090,3994,0.0879398747951289,457,0.0227737517676686,492,Fermentation
GCA_003273685.1_ASM327368v1_genomic,1089,3982,0.0879398747951285,486,0.0227737517676687,425,Fermentation
GCA_003273695.1_ASM327369v1_genomic,1096,3986,0.0879398747951286,475,0.0227737517676686,478,Fermentation
GCA_003273705.1_ASM327370v1_genomic,1086,3981,0.0879398747951263,504,0.0227737517676686,492,Fermentation
GCA_003273725.1_ASM327372v1_genomic,1094,3981,0.0879397870694551,505,0.0227737517676686,479,Fermentation
GCA_003273805.1_ASM327380v1_genomic,1090,3983,0.0125694475486956,485,0.0227737517676686,489,Fermentation
GCA_003273815.1_ASM327381v1_genomic,1090,3981,0.0879398747951286,479,0.0227737517676687,453,Fermentation
GCA_003273825.1_ASM327382v1_genomic,1088,3981,0.0879398747951289,487,0.0227737517676686,468,Fermentation
GCA_003273835.1_ASM327383v1_genomic,1085,3980,0.0879398747951286,463,0.0227737517676686,455,Fermentation
GCA_003273925.1_ASM327392v1_genomic,1085,3980,0.0879398747951278,474,0.0227737517676686,490,Fermentation
GCA_003273935.1_ASM327393v1_genomic,1085,3982,0.0879398747951279,497,0.0227737517676685,470,Fermentation
GCA_003273955.1_ASM327395v1_genomic,1090,3985,0.0879398747951275,470,0.0227737517676687,464,Fermentation
GCA_003273985.1_ASM327398v1_genomic,1087,3980,0.0879398747951289,465,0.0227737517676686,483,Fermentation
GCA_003274025.1_ASM327402v1_genomic,1089,3982,0.0879398747951289,487,0.0227737517676686,453,Fermentation
GCA_003274055.1_ASM327405v1_genomic,1088,3983,0.0879398747951289,502,0.0227737517676687,475,Fermentation
GCA_003274085.1_ASM327408v1_genomic,1087,3985,0.0879398747951289,494,0.0227737517676686,484,Fermentation
GCA_003274095.1_ASM327409v1_genomic,1088,3977,0.0879398747951286,488,0.0227737517676686,467,Fermentation
GCA_003274125.1_ASM327412v1_genomic,1095,3996,0.0879397870694554,481,0.0227737517676687,449,Fermentation
GCA_003274195.1_ASM327419v1_genomic,1084,3976,0.0879398747951289,484,0.0227737517676686,456,Fermentation
GCA_003274205.1_ASM327420v1_genomic,1091,3981,0.0879398747951281,496,0.0227737517676686,458,Fermentation
GCA_003274215.1_ASM327421v1_genomic,1093,3997,0.0879398747951289,496,0.0227737517676686,452,Fermentation
GCA_003274225.1_ASM327422v1_genomic,1092,3996,0.0879397870694555,531,0.0227737517676687,456,Fermentation
GCA_003274315.1_ASM327431v1_genomic,1090,3983,0.0879397870694555,494,0.0227737517676687,462,Fermentation
GCA_003274325.1_ASM327432v1_genomic,1089,3980,0.0879397870694557,490,0.0227737517676687,486,Fermentation
GCA_003274345.1_ASM327434v1_genomic,1085,3976,0.0879398747951289,467,0.0227737517676686,457,Fermentation
GCA_003274365.1_ASM327436v1_genomic,1087,3980,0.0879397870694558,523,0.0227737517676686,486,Fermentation
GCA_003274425.1_ASM327442v1_genomic,1088,3981,0.0879398747951286,471,0.0227737517676687,484,Fermentation
GCA_003274465.1_ASM327446v1_genomic,1086,3979,0.0879398747951289,475,0.0227737517676686,461,Fermentation
GCA_003274475.1_ASM327447v1_genomic,1098,3986,0.0879398747951286,475,0.0227737517676686,478,Wild
GCA_003274485.1_ASM327448v1_genomic,1098,3988,0.0879397870694559,494,0.0227737517676686,458,Wild
GCA_003274495.1_ASM327449v1_genomic,1099,3988,0.0879397870694559,494,0.0227737517676686,458,Wild
GCA_003274585.1_ASM327458v1_genomic,1101,3988,0.0879397870694559,494,0.0227737517676686,458,Wild
GCA_003274595.1_ASM327459v1_genomic,1099,3990,0.0,38,0.0,0,Fermentation
GCA_003274605.1_ASM327460v1_genomic,1100,3989,0.0879397870694559,521,0.0227737517676686,439,Fermentation
GCA_003274615.1_ASM327461v1_genomic,1099,3989,0.0879398747951292,510,0.0227737517676686,483,Fermentation
GCA_003274705.1_ASM327470v1_genomic,1080,3960,0.0,145,0.0,138,Fermentation
GCA_003274715.1_ASM327471v1_genomic,1099,3988,0.0879397870694559,499,0.0227737517676686,458,Wild
GCA_003274725.1_ASM327472v1_genomic,1098,3988,0.0879397870694559,499,0.0227737517676686,458,Wild
GCA_003274735.1_ASM327473v1_genomic,1096,3988,0.0879397870694559,494,0.0227737517676686,458,Wild
GCA_003274825.1_ASM327482v1_genomic,1097,3987,0.0859566115908294,496,0.0227737517676687,469,Wild
GCA_003274845.1_ASM327484v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003274855.1_ASM327485v1_genomic,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003274865.1_ASM327486v1_genomic,1098,3986,0.0879398747951283,466,0.0227737517676685,487,Wild
GCA_003274905.1_ASM327490v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003274975.1_ASM327497v1_genomic,1096,3988,0.0879397870694559,494,0.0227737517676686,458,Wild
GCA_003274985.1_ASM327498v1_genomic,1098,3988,0.0879397870694552,496,0.0227737517676687,455,Wild
GCA_003274995.1_ASM327499v1_genomic,1095,3993,0.0879398747951283,459,0.0227737517676686,465,Wild
GCA_003275005.1_ASM327500v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003275095.1_ASM327509v1_genomic,1098,3981,0.0879398747951278,465,0.0227737517676686,487,Wild
GCA_003275105.1_ASM327510v1_genomic,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003275115.1_ASM327511v1_genomic,1097,3983,0.0879397870694559,527,0.0227737517676687,479,Wild
GCA_003275125.1_ASM327512v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003275215.1_ASM327521v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003275225.1_ASM327522v1_genomic,1101,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003275235.1_ASM327523v1_genomic,1098,3986,0.0879398429364092,468,0.0227737517676687,472,Wild
GCA_003275245.1_ASM327524v1_genomic,1097,3986,0.0879398747951283,466,0.0227737517676685,487,Wild
GCA_003275335.1_ASM327533v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003275345.1_ASM327534v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Insect
GCA_003275365.1_ASM327536v1_genomic,1095,3994,0.0879397870694556,484,0.0227737517676686,469,Wild
GCA_003275385.1_ASM327538v1_genomic,1102,3999,0.0879397870694559,520,0.0227737517676687,485,Wild
GCA_003275455.1_ASM327545v1_genomic,1096,3984,0.0879398429364098,471,0.0227737517676686,474,Wild
GCA_003275465.1_ASM327546v1_genomic,1100,3997,0.0,47,0.0,0,Wild
GCA_003275475.1_ASM327547v1_genomic,1099,3998,0.0879398747951289,492,0.0227737517676686,487,Wild
GCA_003275505.1_ASM327550v1_genomic,1100,3997,0.0879398747951289,484,0.0227737517676686,485,Wild
GCA_003275575.1_ASM327557v1_genomic,1099,3997,0.0879397870694563,514,0.0227737517676686,468,Wild
GCA_003275585.1_ASM327558v1_genomic,1102,3999,0.0879397870694559,520,0.0227737517676687,485,Wild
GCA_003275605.1_ASM327560v1_genomic,1101,3999,0.0879397870694559,520,0.0227737517676687,485,Wild
GCA_003275615.1_ASM327561v1_genomic,1099,3994,0.0879397870694556,484,0.0227737517676686,469,Wild
GCA_003275685.1_ASM327568v1_genomic,1100,3999,0.0879397870694559,520,0.0227737517676687,485,Wild
GCA_003275715.1_ASM327571v1_genomic,1101,3988,0.0879398747951286,478,0.0227737517676686,488,Wild
GCA_003275745.1_ASM327574v1_genomic,1094,3993,0.0879398747951268,493,0.0227737517676688,476,Wild
GCA_003275755.1_ASM327575v1_genomic,1099,3995,0.0879398747951289,464,0.0227737517676685,492,Wild
GCA_003275785.1_ASM327578v1_genomic,1098,3995,0.0879397870694558,498,0.0227737517676686,476,Wild
GCA_003275825.1_ASM327582v1_genomic,1099,3997,0.0879397870694563,514,0.0227737517676686,468,Wild
GCA_003275835.1_ASM327583v1_genomic,1098,3984,0.0879397870694547,510,0.0227737517676687,485,Wild
GCA_003275875.1_ASM327587v1_genomic,1097,3998,0.0879398747951289,492,0.0227737517676686,487,Wild
GCA_003275885.1_ASM327588v1_genomic,1099,3998,0.0879398747951289,492,0.0227737517676686,487,Wild
GCA_003275955.1_ASM327595v1_genomic,1100,4000,0.0879397870694553,512,0.0227737517676687,464,Wild
GCA_003275965.1_ASM327596v1_genomic,1099,3998,0.0879398747951289,492,0.0227737517676686,487,Wild
GCA_003276005.1_ASM327600v1_genomic,1097,3986,0.0879398747951278,458,0.0227737517676687,474,Wild
GCA_003276015.1_ASM327601v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276075.1_ASM327607v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276085.1_ASM327608v1_genomic,1096,3984,0.087939874795129,497,0.0227737517676687,464,Wild
GCA_003276135.1_ASM327613v1_genomic,1082,3974,0.0879397870694559,491,0.0227737517676686,497,Fermentation
GCA_003276145.1_ASM327614v1_genomic,1084,3970,0.087939787069456,484,0.0227737517676685,487,Fermentation
GCA_003276185.1_ASM327618v1_genomic,1077,3959,0.0,46,0.0,0,Fermentation
GCA_003276205.1_ASM327620v1_genomic,1095,3987,0.0879398429364095,511,0.0227737517676687,450,Fermentation
GCA_003276235.1_ASM327623v1_genomic,1093,3987,0.0,147,0.0,137,Fermentation
GCA_003276245.1_ASM327624v1_genomic,1098,3992,0.087939787069455,503,0.0227737517676687,487,Fermentation
GCA_003276295.1_ASM327629v1_genomic,1095,3986,0.0879398747951287,486,0.0227737517676688,490,Wild
GCA_003276325.1_ASM327632v1_genomic,1096,3987,0.0879398747951286,456,0.0227737517676687,480,Wild
GCA_003276365.1_ASM327636v1_genomic,1096,3985,0.0879397870694559,499,0.0227737517676687,468,Wild
GCA_003276375.1_ASM327637v1_genomic,1102,3989,0.087939874795128,497,0.0227737517676686,475,Wild
GCA_003276395.1_ASM327639v1_genomic,1099,3988,0.0879397870694559,499,0.0227737517676686,458,Wild
GCA_003276405.1_ASM327640v1_genomic,1100,3990,0.0879398747951289,500,0.0227737517676687,449,Wild
GCA_003276485.1_ASM327648v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276495.1_ASM327649v1_genomic,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276505.1_ASM327650v1_genomic,1100,3986,0.0879397870694544,489,0.0227737517676686,480,Wild
GCA_003276515.1_ASM327651v1_genomic,1100,3999,0.0879397870694558,500,0.0227737517676686,487,Wild
GCA_003276605.1_ASM327660v1_genomic,1102,3999,0.0879397870694559,520,0.0227737517676687,485,Wild
GCA_003276615.1_ASM327661v1_genomic,1098,3997,0.0879398747951289,464,0.0227737517676687,461,Wild
GCA_003276625.1_ASM327662v1_genomic,1099,3998,0.0879398747951289,492,0.0227737517676686,487,Wild
GCA_003276635.1_ASM327663v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276725.1_ASM327672v1_genomic,1101,3988,0.0879397870694552,496,0.0227737517676687,455,Wild
GCA_003276735.1_ASM327673v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276745.1_ASM327674v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276755.1_ASM327675v1_genomic,1095,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276845.1_ASM327684v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276855.1_ASM327685v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276865.1_ASM327686v1_genomic,1097,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276875.1_ASM327687v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276965.1_ASM327696v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276975.1_ASM327697v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003276985.1_ASM327698v1_genomic,1097,3986,0.0879398747951289,486,0.0227737517676686,494,Wild
GCA_003276995.1_ASM327699v1_genomic,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277085.1_ASM327708v1_genomic,1101,3988,0.0879397870694552,496,0.0227737517676687,455,Wild
GCA_003277095.1_ASM327709v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277105.1_ASM327710v1_genomic,1098,3986,0.0879397870694555,497,0.0227737517676687,488,Wild
GCA_003277115.1_ASM327711v1_genomic,1098,3987,0.0879397870694551,500,0.0227737517676687,481,Wild
GCA_003277205.1_ASM327720v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277235.1_ASM327723v1_genomic,1097,3986,0.0879397870694553,520,0.0227737517676686,483,Wild
GCA_003277245.1_ASM327724v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277255.1_ASM327725v1_genomic,1100,3988,0.0879398747951286,478,0.0227737517676686,488,Wild
GCA_003277295.1_ASM327729v1_genomic,1098,3985,0.0879398747951285,491,0.0227737517676686,449,Wild
GCA_003277355.1_ASM327735v1_genomic,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277365.1_ASM327736v1_genomic,1097,3987,0.0879398747951278,489,0.0227737517676687,484,Wild
GCA_003277375.1_ASM327737v1_genomic,1101,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277385.1_ASM327738v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277475.1_ASM327747v1_genomic,1096,3985,0.0879398747951279,471,0.0227737517676686,484,Wild
GCA_003277485.1_ASM327748v1_genomic,1098,3985,0.0879398747951279,471,0.0227737517676686,484,Wild
GCA_003277495.1_ASM327749v1_genomic,1095,3985,0.0879398747951286,473,0.0227737517676687,457,Wild
GCA_003277505.1_ASM327750v1_genomic,1095,3983,0.0879398747951289,502,0.0227737517676687,476,Wild
GCA_003277595.1_ASM327759v1_genomic,1095,3970,0.0,138,0.0,147,Wild
GCA_003277615.1_ASM327761v1_genomic,1098,3982,0.0879397870694554,534,0.0227737517676686,480,Wild
GCA_003277635.1_ASM327763v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277645.1_ASM327764v1_genomic,1098,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277715.1_ASM327771v1_genomic,1098,3986,0.0879398747951283,466,0.0227737517676685,487,Wild
GCA_003277725.1_ASM327772v1_genomic,1100,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277735.1_ASM327773v1_genomic,1101,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277755.1_ASM327775v1_genomic,1099,3987,0.0879398747951279,462,0.0227737517676687,493,Wild
GCA_003277815.1_ASM327781v1_genomic,1096,3985,0.0879398747951279,471,0.0227737517676686,484,Wild
GCA_003277865.1_ASM327786v1_genomic,1096,3985,0.0879398747951279,471,0.0227737517676686,484,Wild
GCA_003277875.1_ASM327787v1_genomic,1097,3983,0.0879398747951284,492,0.0227737517676686,464,Fermentation
GCA_003326515.1_ASM332651v1_genomic,1088,3992,0.0,27,0.0,0,Fermentation
GCA_003326525.1_ASM332652v1_genomic,1095,3987,0.0879398747951278,489,0.0227737517676687,484,Wild
GCA_003326555.1_ASM332655v1_genomic,1098,3985,0.0879398747951279,479,0.0227737517676687,461,Wild
GCA_003326565.1_ASM332656v1_genomic,1065,3951,0.0,32,0.0,0,Fermentation
GCA_017864775.1_ASM1786477v1_genomic,1091,3986,0.0879398747951289,491,0.0227737517676686,486,Fermentation
GCA_017864785.1_ASM1786478v1_genomic,1091,3986,0.0879398747951289,491,0.0227737517676686,486,Fermentation
GCA_017864795.1_ASM1786479v1_genomic,1088,3985,0.0879397870694559,499,0.0227737517676685,473,Fermentation
GCA_017864805.1_ASM1786480v1_genomic,1093,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017864825.1_ASM1786482v1_genomic,1091,3986,0.0879398747951289,491,0.0227737517676686,486,Fermentation
GCA_017864915.1_ASM1786491v1_genomic,1095,3999,0.0879397870694555,504,0.0227737517676686,478,Fermentation
GCA_017864925.1_ASM1786492v1_genomic,1091,3983,0.0745946810291321,521,0.0216423732272991,466,Fermentation
GCA_017864945.1_ASM1786494v1_genomic,1094,3983,0.0745947577077033,476,0.0216423732272991,501,Fermentation
GCA_017864975.1_ASM1786497v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017865125.1_ASM1786512v1_genomic,1087,3988,0.0879398426798092,499,0.0227737517676686,469,Fermentation
GCA_017865225.1_ASM1786522v1_genomic,1093,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017865245.1_ASM1786524v1_genomic,1083,3976,0.0,148,0.0,115,Fermentation
GCA_017865275.1_ASM1786527v1_genomic,1090,3995,0.0879398747951283,486,0.0227737517676687,443,Fermentation
GCA_017865285.1_ASM1786528v1_genomic,1083,3979,0.0,34,0.0,0,Fermentation
GCA_017865375.1_ASM1786537v1_genomic,1090,3989,0.0879398747951289,473,0.0227737517676687,466,Fermentation
GCA_017865415.1_ASM1786541v1_genomic,1084,3980,0.0879398429364095,492,0.0227737517676687,476,Fermentation
GCA_017865475.1_ASM1786547v1_genomic,1085,3974,0.0879398429364089,505,0.0227737517676686,479,Fermentation
GCA_017865645.1_ASM1786564v1_genomic,1086,3981,0.0879398747951289,474,0.0227737517676685,479,Fermentation
GCA_017865655.1_ASM1786565v1_genomic,1083,3984,0.0879398747951287,511,0.0227737517676686,480,Fermentation
GCA_017865695.1_ASM1786569v1_genomic,1092,4000,0.0879398429364095,492,0.0227737517676687,489,Fermentation
GCA_017865715.1_ASM1786571v1_genomic,1094,3986,0.0879398747951287,480,0.0227737517676686,486,Fermentation
GCA_017865745.1_ASM1786574v1_genomic,1085,3984,0.0879398429364095,490,0.0227737517676686,473,Fermentation
GCA_017865875.1_ASM1786587v1_genomic,1093,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017865995.1_ASM1786599v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017866045.1_ASM1786604v1_genomic,1082,3972,0.0,22,0.0,0,Fermentation
GCA_017866055.1_ASM1786605v1_genomic,1093,4000,0.0879398429364095,492,0.0227737517676687,489,Fermentation
GCA_017866065.1_ASM1786606v1_genomic,1083,3974,0.087939787069456,517,0.0227737517676687,477,Fermentation
GCA_017866075.1_ASM1786607v1_genomic,1082,3972,0.0,22,0.0,0,Fermentation
GCA_017866085.1_ASM1786608v1_genomic,1090,3987,0.0879397870694559,497,0.0227737517676686,457,Fermentation
GCA_017866135.1_ASM1786613v1_genomic,1088,3984,0.0879398747951278,481,0.0227737517676686,482,Fermentation
GCA_017866155.1_ASM1786615v1_genomic,1091,3988,0.0879397870694577,499,0.0227737517676687,463,Fermentation
GCA_017866175.1_ASM1786617v1_genomic,1086,3978,0.0,152,0.0,135,Fermentation
GCA_017866185.1_ASM1786618v1_genomic,1087,3984,0.0879398747951291,484,0.0227737517676687,489,Fermentation
GCA_017866255.1_ASM1786625v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017866275.1_ASM1786627v1_genomic,1092,3988,0.0879398747951281,485,0.0227737517676686,487,Fermentation
GCA_017866305.1_ASM1786630v1_genomic,1092,3989,0.0879397870694553,487,0.0227737517676687,472,Fermentation
GCA_017866315.1_ASM1786631v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017866385.1_ASM1786638v1_genomic,1088,3987,0.0879397870694558,522,0.0227737517676686,469,Fermentation
GCA_017866405.1_ASM1786640v1_genomic,1096,4000,0.0879398747951283,497,0.0227737517676687,486,Fermentation
GCA_017866455.1_ASM1786645v1_genomic,1090,3994,0.0879398747951289,475,0.0227737517676686,486,Fermentation
GCA_017866465.1_ASM1786646v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017866475.1_ASM1786647v1_genomic,1094,3998,0.0879398747951289,480,0.0227737517676686,471,Fermentation
GCA_017866485.1_ASM1786648v1_genomic,1086,3990,0.0879397870694557,504,0.0227737517676686,456,Fermentation
GCA_017866495.1_ASM1786649v1_genomic,1084,3987,0.0,37,0.0,0,Fermentation
GCA_017866565.1_ASM1786656v1_genomic,1081,3973,0.0745947312261799,500,0.0216423732272991,462,Fermentation
GCA_017866575.1_ASM1786657v1_genomic,1086,3976,0.0,34,0.0,0,Fermentation
