,gene_numb,rxn_numb,aerobic_growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns
GCA_003275685.1_ASM327568v1_genomic.xml,1126,4123,0.0,60,0.0,0
GCA_003275715.1_ASM327571v1_genomic.xml,1128,4123,0.0,60,0.0,0
GCA_003275745.1_ASM327574v1_genomic.xml,1120,4119,0.0,64,0.0,0
GCA_003275755.1_ASM327575v1_genomic.xml,1124,4123,0.0,33,0.0,0
GCA_003275785.1_ASM327578v1_genomic.xml,1122,4119,0.0,22,0.0,0
GCA_003275825.1_ASM327582v1_genomic.xml,1124,4125,0.0,59,0.0,0
GCA_003275835.1_ASM327583v1_genomic.xml,1123,4118,0.0,20,0.0,0
GCA_003275875.1_ASM327587v1_genomic.xml,1124,4126,0.0,58,0.0,0
GCA_003275885.1_ASM327588v1_genomic.xml,1123,4121,0.0,61,0.0,0
GCA_003275955.1_ASM327595v1_genomic.xml,1119,4122,0.0,62,0.0,0
GCA_003275965.1_ASM327596v1_genomic.xml,1123,4121,0.0,61,0.0,0
GCA_003276005.1_ASM327600v1_genomic.xml,1125,4121,0.0,50,0.0,0
GCA_003276015.1_ASM327601v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_003276075.1_ASM327607v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_003276085.1_ASM327608v1_genomic.xml,1127,4123,0.0,34,0.0,0
GCA_003276135.1_ASM327613v1_genomic.xml,1102,4106,0.08794416155699251,507,0.024024635006237516,472
GCA_003276145.1_ASM327614v1_genomic.xml,1104,4113,0.08794412969516709,505,0.024024635006237503,459
GCA_003276185.1_ASM327618v1_genomic.xml,1096,4101,0.0,51,0.0,0
GCA_003276205.1_ASM327620v1_genomic.xml,1118,4126,0.08794407546516635,506,0.024024635006237385,477
GCA_003276235.1_ASM327623v1_genomic.xml,1124,4127,0.0,126,0.0,58
GCA_003276245.1_ASM327624v1_genomic.xml,1127,4129,0.08794407382276716,528,0.024024635006237516,471
GCA_003276295.1_ASM327629v1_genomic.xml,1126,4127,0.07547303824974945,516,0.022764575987316293,478
GCA_003276325.1_ASM327632v1_genomic.xml,1125,4134,0.0,108,0.0,143
GCA_003276365.1_ASM327636v1_genomic.xml,1129,4117,0.07547304016943293,511,0.02276457598731612,459
GCA_003276375.1_ASM327637v1_genomic.xml,1132,4133,0.07547311265601649,489,0.022764575987316217,486
GCA_003276395.1_ASM327639v1_genomic.xml,1130,4128,0.0,113,0.0,141
GCA_003276405.1_ASM327640v1_genomic.xml,1128,4130,0.0,43,0.0,0
GCA_003276485.1_ASM327648v1_genomic.xml,1128,4126,0.0,58,0.0,0
GCA_003276495.1_ASM327649v1_genomic.xml,1125,4125,0.0,31,0.0,0
GCA_003276505.1_ASM327650v1_genomic.xml,1126,4122,0.0,62,0.0,0
GCA_003276515.1_ASM327651v1_genomic.xml,1123,4122,0.0,46,0.0,0
GCA_003276605.1_ASM327660v1_genomic.xml,1125,4123,0.0,60,0.0,0
GCA_003276615.1_ASM327661v1_genomic.xml,1122,4120,0.0,57,0.0,0
GCA_003276625.1_ASM327662v1_genomic.xml,1123,4121,0.0,61,0.0,0
GCA_003276635.1_ASM327663v1_genomic.xml,1126,4125,0.0,31,0.0,0
GCA_003276725.1_ASM327672v1_genomic.xml,1127,4121,0.0,49,0.0,0
GCA_003276735.1_ASM327673v1_genomic.xml,1129,4126,0.0,58,0.0,0
GCA_003276745.1_ASM327674v1_genomic.xml,1124,4124,0.0,22,0.0,0
GCA_003276755.1_ASM327675v1_genomic.xml,1128,4126,0.0,58,0.0,0
GCA_003276845.1_ASM327684v1_genomic.xml,1126,4126,0.0,58,0.0,0
GCA_003276855.1_ASM327685v1_genomic.xml,1129,4126,0.0,58,0.0,0
GCA_003276865.1_ASM327686v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_003276875.1_ASM327687v1_genomic.xml,1123,4126,0.0,58,0.0,0
GCA_003276965.1_ASM327696v1_genomic.xml,1124,4126,0.0,58,0.0,0
GCA_003276975.1_ASM327697v1_genomic.xml,1126,4125,0.0,67,0.0,0
GCA_003276985.1_ASM327698v1_genomic.xml,1127,4126,0.0,33,0.0,0
GCA_003276995.1_ASM327699v1_genomic.xml,1126,4125,0.0,22,0.0,0
GCA_003277085.1_ASM327708v1_genomic.xml,1129,4127,0.0,19,0.0,0
GCA_003277095.1_ASM327709v1_genomic.xml,1127,4126,0.0,65,0.0,0
GCA_003277105.1_ASM327710v1_genomic.xml,1123,4118,0.0,37,0.0,0
GCA_003277115.1_ASM327711v1_genomic.xml,1126,4123,0.0,23,0.0,0
GCA_003277205.1_ASM327720v1_genomic.xml,1123,4119,0.0,46,0.0,0
GCA_003277235.1_ASM327723v1_genomic.xml,1122,4119,0.0,46,0.0,0
GCA_003277245.1_ASM327724v1_genomic.xml,1119,4119,0.0,46,0.0,0
GCA_003277255.1_ASM327725v1_genomic.xml,1125,4124,0.0,33,0.0,0
GCA_003277295.1_ASM327729v1_genomic.xml,1122,4119,0.0,46,0.0,0
GCA_003277355.1_ASM327735v1_genomic.xml,1125,4123,0.0,96,0.0,0
GCA_003277365.1_ASM327736v1_genomic.xml,1120,4118,0.0,48,0.0,0
GCA_003277375.1_ASM327737v1_genomic.xml,1124,4123,0.0,96,0.0,0
GCA_003277385.1_ASM327738v1_genomic.xml,1124,4123,0.0,96,0.0,0
GCA_003277475.1_ASM327747v1_genomic.xml,1117,4107,0.0,63,0.0,0
GCA_003277485.1_ASM327748v1_genomic.xml,1116,4107,0.0,63,0.0,0
GCA_003277495.1_ASM327749v1_genomic.xml,1116,4107,0.0,75,0.0,0
GCA_003277505.1_ASM327750v1_genomic.xml,1118,4108,0.0,63,0.0,0
GCA_003277595.1_ASM327759v1_genomic.xml,1124,4107,0.0,62,0.0,0
GCA_003277615.1_ASM327761v1_genomic.xml,1125,4119,0.0,22,0.0,0
GCA_003277635.1_ASM327763v1_genomic.xml,1126,4125,0.0,50,0.0,0
GCA_003277645.1_ASM327764v1_genomic.xml,1128,4122,0.0,46,0.0,0
GCA_003277715.1_ASM327771v1_genomic.xml,1126,4126,0.0,50,0.0,0
GCA_003277725.1_ASM327772v1_genomic.xml,1130,4127,0.0,19,0.0,0
GCA_003277735.1_ASM327773v1_genomic.xml,1128,4127,0.0,19,0.0,0
GCA_003277755.1_ASM327775v1_genomic.xml,1123,4119,0.0,46,0.0,0
GCA_003277815.1_ASM327781v1_genomic.xml,1117,4108,0.0,63,0.0,0
GCA_003277865.1_ASM327786v1_genomic.xml,1117,4108,0.0,63,0.0,0
GCA_003277875.1_ASM327787v1_genomic.xml,1126,4131,0.08794407546516633,486,0.024024635006237527,487
GCA_003326515.1_ASM332651v1_genomic.xml,1115,4134,0.0,45,0.0,0
GCA_003326525.1_ASM332652v1_genomic.xml,1124,4125,0.0,35,0.0,0
GCA_003326555.1_ASM332655v1_genomic.xml,1125,4123,0.0,60,0.0,0
GCA_003326565.1_ASM332656v1_genomic.xml,1086,4080,0.0,22,0.0,0
GCA_017864775.1_ASM1786477v1_genomic.xml,1117,4128,0.0,64,0.0,0
GCA_017864785.1_ASM1786478v1_genomic.xml,1117,4128,0.0,64,0.0,0
GCA_017864795.1_ASM1786479v1_genomic.xml,1115,4124,0.0,52,0.0,0
GCA_017864805.1_ASM1786480v1_genomic.xml,1120,4126,0.0,34,0.0,0
GCA_017864825.1_ASM1786482v1_genomic.xml,1117,4128,0.0,64,0.0,0
GCA_017864915.1_ASM1786491v1_genomic.xml,1122,4127,0.0,34,0.0,0
GCA_017864925.1_ASM1786492v1_genomic.xml,1119,4122,0.0,55,0.0,0
GCA_017864945.1_ASM1786494v1_genomic.xml,1121,4124,0.0,62,0.0,0
GCA_017864975.1_ASM1786497v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017865125.1_ASM1786512v1_genomic.xml,1110,4118,0.0,33,0.0,0
GCA_017865225.1_ASM1786522v1_genomic.xml,1120,4126,0.0,34,0.0,0
GCA_017865245.1_ASM1786524v1_genomic.xml,1108,4119,0.0,31,0.0,0
GCA_017865275.1_ASM1786527v1_genomic.xml,1115,4122,0.0,21,0.0,0
GCA_017865285.1_ASM1786528v1_genomic.xml,1109,4118,0.0,64,0.0,0
GCA_017865375.1_ASM1786537v1_genomic.xml,1120,4123,0.08794416155699249,508,0.02402463500623745,468
GCA_017865415.1_ASM1786541v1_genomic.xml,1110,4123,0.0879441615569928,471,0.024024635006237492,457
GCA_017865475.1_ASM1786547v1_genomic.xml,1111,4115,0.0,22,0.0,0
GCA_017865645.1_ASM1786564v1_genomic.xml,1115,4124,0.0,37,0.0,0
GCA_017865655.1_ASM1786565v1_genomic.xml,1106,4122,0.0,46,0.0,0
GCA_017865695.1_ASM1786569v1_genomic.xml,1118,4127,0.0,39,0.0,0
GCA_017865715.1_ASM1786571v1_genomic.xml,1116,4125,0.0,22,0.0,0
GCA_017865745.1_ASM1786574v1_genomic.xml,1109,4120,0.0,51,0.0,0
GCA_017865875.1_ASM1786587v1_genomic.xml,1120,4126,0.0,34,0.0,0
GCA_017865995.1_ASM1786599v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017866045.1_ASM1786604v1_genomic.xml,1109,4119,0.0,30,0.0,0
GCA_017866055.1_ASM1786605v1_genomic.xml,1118,4123,0.0,49,0.0,0
GCA_017866065.1_ASM1786606v1_genomic.xml,1110,4120,0.08794416155699236,495,0.024024635006237246,482
GCA_017866075.1_ASM1786607v1_genomic.xml,1109,4119,0.0,30,0.0,0
GCA_017866085.1_ASM1786608v1_genomic.xml,1109,4126,0.0,32,0.0,0
GCA_017866135.1_ASM1786613v1_genomic.xml,1112,4125,0.0,32,0.0,0
GCA_017866155.1_ASM1786615v1_genomic.xml,1113,4127,0.0,32,0.0,0
GCA_017866175.1_ASM1786617v1_genomic.xml,1113,4122,0.0,65,0.0,122
GCA_017866185.1_ASM1786618v1_genomic.xml,1112,4121,0.0,71,0.0,0
GCA_017866255.1_ASM1786625v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017866275.1_ASM1786627v1_genomic.xml,1113,4126,0.0,60,0.0,0
GCA_017866305.1_ASM1786630v1_genomic.xml,1116,4128,0.0,48,0.0,0
GCA_017866315.1_ASM1786631v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017866385.1_ASM1786638v1_genomic.xml,1114,4129,0.0,46,0.0,0
GCA_017866405.1_ASM1786640v1_genomic.xml,1121,4128,0.0,64,0.0,0
GCA_017866455.1_ASM1786645v1_genomic.xml,1114,4121,0.0,35,0.0,0
GCA_017866465.1_ASM1786646v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017866475.1_ASM1786647v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017866485.1_ASM1786648v1_genomic.xml,1114,4121,0.0,33,0.0,0
GCA_017866495.1_ASM1786649v1_genomic.xml,1112,4123,0.0,46,0.0,0
GCA_017866565.1_ASM1786656v1_genomic.xml,1105,4116,0.0,75,0.0,0
GCA_017866575.1_ASM1786657v1_genomic.xml,1114,4121,0.0,36,0.0,0
GCA_017866745.1_ASM1786674v1_genomic.xml,1118,4127,0.0,32,0.0,0
GCA_017866755.1_ASM1786675v1_genomic.xml,1112,4126,0.0,60,0.0,0
GCA_017866845.1_ASM1786684v1_genomic.xml,1119,4127,0.0,32,0.0,0
GCA_017866945.1_ASM1786694v1_genomic.xml,1111,4119,0.0,33,0.0,0
GCA_017866955.1_ASM1786695v1_genomic.xml,1114,4126,0.0,32,0.0,0
GCA_017866995.1_ASM1786699v1_genomic.xml,1121,4126,0.0,34,0.0,0
GCA_017867005.1_ASM1786700v1_genomic.xml,1107,4121,0.0,32,0.0,0
GCA_017867015.1_ASM1786701v1_genomic.xml,1121,4126,0.0,61,0.0,0
GCA_017867205.1_ASM1786720v1_genomic.xml,1110,4116,0.0,34,0.0,0
GCA_017867255.1_ASM1786725v1_genomic.xml,1116,4126,0.0,31,0.0,0
GCA_017867285.1_ASM1786728v1_genomic.xml,1114,4129,0.0,32,0.0,0
GCA_017867295.1_ASM1786729v1_genomic.xml,1119,4133,0.0,31,0.0,0
GCA_017867305.1_ASM1786730v1_genomic.xml,1113,4131,0.0,22,0.0,0
GCA_017867515.1_ASM1786751v1_genomic.xml,1120,4126,0.0,34,0.0,0
GCA_017867525.1_ASM1786752v1_genomic.xml,1118,4124,0.0,70,0.0,0
GCA_017867555.1_ASM1786755v1_genomic.xml,1114,4109,0.0,35,0.0,0
GCA_017867585.1_ASM1786758v1_genomic.xml,1112,4118,0.0,65,0.0,0
GCA_017867595.1_ASM1786759v1_genomic.xml,1109,4122,0.08794416155699267,490,0.024024635006237426,481
GCA_017867735.1_ASM1786773v1_genomic.xml,1119,4127,0.0,104,0.0,0
GCA_017867755.1_ASM1786775v1_genomic.xml,1113,4128,0.0,22,0.0,0
GCA_017867835.1_ASM1786783v1_genomic.xml,1118,4127,0.0,39,0.0,0
GCA_017867885.1_ASM1786788v1_genomic.xml,1110,4128,0.0,22,0.0,0
GCA_017867915.1_ASM1786791v1_genomic.xml,1118,4127,0.0,39,0.0,0
GCA_017867955.1_ASM1786795v1_genomic.xml,1120,4131,0.0,100,0.0,197
GCA_017867995.1_ASM1786799v1_genomic.xml,1132,4136,0.08794412969516735,467,0.024024635006237433,479
GCA_017868025.1_ASM1786802v1_genomic.xml,1103,4109,0.0,31,0.0,0
GCA_017868065.1_ASM1786806v1_genomic.xml,1112,4116,0.08794412969516723,489,0.024024635006237496,489
GCA_017868075.1_ASM1786807v1_genomic.xml,1104,4112,0.0,30,0.0,0
GCA_017868145.1_ASM1786814v1_genomic.xml,1095,4115,0.0,29,0.0,0
GCA_017868155.1_ASM1786815v1_genomic.xml,1103,4109,0.0,31,0.0,0
GCA_017868165.1_ASM1786816v1_genomic.xml,1104,4109,0.0,31,0.0,0
GCA_017868175.1_ASM1786817v1_genomic.xml,1094,4115,0.0,60,0.0,0
GCA_017868185.1_ASM1786818v1_genomic.xml,1103,4109,0.0,31,0.0,0
GCA_017868345.1_ASM1786834v1_genomic.xml,1102,4109,0.0,31,0.0,0
GCA_017868355.1_ASM1786835v1_genomic.xml,1104,4112,0.0,36,0.0,0
GCA_017868485.1_ASM1786848v1_genomic.xml,1113,4121,0.08794416155699297,506,0.024024635006237395,452
GCA_017868655.1_ASM1786865v1_genomic.xml,1109,4120,0.08794416155699233,466,0.024024635006237395,487
GCA_017868835.1_ASM1786883v1_genomic.xml,1097,4111,0.07929539697289442,515,0.0,0
GCA_017868915.1_ASM1786891v1_genomic.xml,1102,4112,0.0,53,0.0,0
GCA_017868925.1_ASM1786892v1_genomic.xml,1107,4122,0.08794416155699267,490,0.024024635006237426,481
GCA_017868975.1_ASM1786897v1_genomic.xml,1106,4117,0.08794416155699118,482,0.024024635006237312,472
GCA_017869095.1_ASM1786909v1_genomic.xml,1116,4126,0.0,34,0.0,0
GCA_017869105.1_ASM1786910v1_genomic.xml,1108,4121,0.08794412969516692,473,0.02402463500623749,470
GCA_017869165.1_ASM1786916v1_genomic.xml,1116,4126,0.0,34,0.0,0
GCA_017869305.1_ASM1786930v1_genomic.xml,1110,4121,0.08794416155699224,479,0.024024635006237492,443
GCA_017869315.1_ASM1786931v1_genomic.xml,1096,4106,0.07302132249745846,465,0.0,0
GCA_017869325.1_ASM1786932v1_genomic.xml,1116,4126,0.0,34,0.0,0
GCA_017869335.1_ASM1786933v1_genomic.xml,1117,4119,0.08794407382276737,524,0.024024635006237513,475
GCA_017869405.1_ASM1786940v1_genomic.xml,1104,4110,0.0,61,0.0,0
GCA_017869445.1_ASM1786944v1_genomic.xml,1110,4115,0.0,50,0.0,0
GCA_017869495.1_ASM1786949v1_genomic.xml,1110,4111,0.0,57,0.0,0
GCA_017869545.1_ASM1786954v1_genomic.xml,1110,4118,0.0,56,0.0,0
GCA_017869555.1_ASM1786955v1_genomic.xml,1103,4111,0.0,69,0.0,0
GCA_017869615.1_ASM1786961v1_genomic.xml,1112,4113,0.0,60,0.0,0
GCA_017869625.1_ASM1786962v1_genomic.xml,1099,4114,0.07349508023478252,504,0.01825534774791522,465
GCA_017869635.1_ASM1786963v1_genomic.xml,1112,4115,0.0,63,0.0,0
GCA_017869715.1_ASM1786971v1_genomic.xml,1099,4108,0.07547311265601679,477,0.022764575987316286,459
GCA_017869735.1_ASM1786973v1_genomic.xml,1112,4112,0.0,73,0.0,0
GCA_017869745.1_ASM1786974v1_genomic.xml,1096,4097,0.07547303824974906,499,0.022764575987316245,468
GCA_017869765.1_ASM1786976v1_genomic.xml,1109,4109,0.0,61,0.0,0
GCA_017869795.1_ASM1786979v1_genomic.xml,1114,4124,0.0,82,0.0,0
GCA_017869965.1_ASM1786996v1_genomic.xml,1106,4107,0.0,55,0.0,0
GCA_017869985.1_ASM1786998v1_genomic.xml,1110,4115,0.0,48,0.0,0
GCA_017870085.1_ASM1787008v1_genomic.xml,1110,4113,0.0,37,0.0,0
GCA_017870115.1_ASM1787011v1_genomic.xml,1110,4129,0.0,22,0.0,0
GCA_017870125.1_ASM1787012v1_genomic.xml,1107,4116,0.0,32,0.0,0
GCA_017870425.1_ASM1787042v1_genomic.xml,1109,4124,0.0,84,0.0,0
GCA_017870435.1_ASM1787043v1_genomic.xml,1110,4120,0.08794407382276737,491,0.02402463500623745,470
GCA_017870445.1_ASM1787044v1_genomic.xml,1100,4109,0.0,21,0.0,0
GCA_017870455.1_ASM1787045v1_genomic.xml,1107,4119,0.0,45,0.0,0
GCA_017870595.1_ASM1787059v1_genomic.xml,1109,4120,0.08794416155699235,476,0.024024635006237482,459
GCA_017870715.1_ASM1787071v1_genomic.xml,1109,4122,0.0,33,0.0,0
GCA_017870815.1_ASM1787081v1_genomic.xml,1100,4116,0.0,32,0.0,0
GCA_017870925.1_ASM1787092v1_genomic.xml,1115,4125,0.0,33,0.0,0
GCA_017870945.1_ASM1787094v1_genomic.xml,1116,4129,0.0,49,0.0,0
GCA_017870955.1_ASM1787095v1_genomic.xml,1104,4113,0.0,52,0.0,0
GCA_017871015.1_ASM1787101v1_genomic.xml,1111,4120,0.07547311265601793,488,0.022764575987316227,481
GCA_017871025.1_ASM1787102v1_genomic.xml,1105,4110,0.0,45,0.0,0
GCA_017871065.1_ASM1787106v1_genomic.xml,1107,4120,0.0,68,0.0,0
GCA_017871085.1_ASM1787108v1_genomic.xml,1115,4123,0.0,30,0.0,0
GCA_019393555.1_ASM1939355v1_genomic.xml,1104,4113,0.0,56,0.0,0
GCA_019393615.1_ASM1939361v1_genomic.xml,1119,4124,0.0,33,0.0,0
GCA_019393625.1_ASM1939362v1_genomic.xml,1113,4119,0.0,75,0.0,0
GCA_019393785.1_ASM1939378v1_genomic.xml,1102,4110,0.0,47,0.0,0
GCA_019393865.1_ASM1939386v1_genomic.xml,1101,4104,0.0,89,0.0,0
GCA_019393935.1_ASM1939393v1_genomic.xml,1097,4085,0.0,68,0.0,0
GCA_019393945.1_ASM1939394v1_genomic.xml,1096,4102,0.0,46,0.0,0
GCA_019393955.1_ASM1939395v1_genomic.xml,1099,4111,0.0,46,0.0,0
GCA_019393975.1_ASM1939397v1_genomic.xml,1100,4110,0.0,19,0.0,0
GCA_019394065.1_ASM1939406v1_genomic.xml,1084,4061,0.0,23,0.0,0
GCA_019394075.1_ASM1939407v1_genomic.xml,1100,4109,0.0,19,0.0,0
GCA_019394085.1_ASM1939408v1_genomic.xml,1118,4124,0.0,37,0.0,0
GCA_019394095.1_ASM1939409v1_genomic.xml,1107,4114,0.0,36,0.0,0
GCA_019394105.1_ASM1939410v1_genomic.xml,1119,4124,0.0,55,0.0,0
GCA_019394265.1_ASM1939426v1_genomic.xml,1098,4112,0.0,32,0.0,0
GCA_019394275.1_ASM1939427v1_genomic.xml,1118,4110,0.0,46,0.0,0
GCA_019394305.1_ASM1939430v1_genomic.xml,1095,4103,0.0,55,0.0,0
GCA_019394315.1_ASM1939431v1_genomic.xml,1104,4119,0.0,36,0.0,0
GCA_019394325.1_ASM1939432v1_genomic.xml,1126,4134,0.08596057572626202,523,0.02402463500623744,476
GCA_019394485.1_ASM1939448v1_genomic.xml,1090,4101,0.0,20,0.0,0
GCA_019394495.1_ASM1939449v1_genomic.xml,1093,4109,0.0,43,0.0,0
GCA_019394525.1_ASM1939452v1_genomic.xml,1111,4121,0.0,32,0.0,0
GCA_019394585.1_ASM1939458v1_genomic.xml,1121,4129,0.08794407546516594,532,0.024024635006237468,468
GCA_019394645.1_ASM1939464v1_genomic.xml,1097,4111,0.0,73,0.0,0
GCA_019394655.1_ASM1939465v1_genomic.xml,1120,4124,0.0,30,0.0,0
GCA_019394665.1_ASM1939466v1_genomic.xml,1094,4109,0.0,29,0.0,0
GCA_019394675.1_ASM1939467v1_genomic.xml,1109,4123,0.0,40,0.0,0
GCA_019394725.1_ASM1939472v1_genomic.xml,1075,4078,0.0,38,0.0,0
GCA_019394775.1_ASM1939477v1_genomic.xml,1119,4123,0.0,46,0.0,0
GCA_019394785.1_ASM1939478v1_genomic.xml,1108,4121,0.0,41,0.0,0
GCA_019394805.1_ASM1939480v1_genomic.xml,1118,4110,0.0,209,0.0,233
GCA_019394815.1_ASM1939481v1_genomic.xml,1111,4118,0.0,34,0.0,0
GCA_019394885.1_ASM1939488v1_genomic.xml,1109,4119,0.0,48,0.0,0
GCA_019394895.1_ASM1939489v1_genomic.xml,1085,4105,0.0,43,0.0,0
GCA_900099165.1_FS2D_genomic.xml,1090,4116,0.0,53,0.0,0
GCA_900099195.1_20B2_genomic.xml,1104,4122,0.0,55,0.0,0
GCA_900099255.1_TS12-A7_genomic.xml,1093,4114,0.0,158,0.0,0
GCA_900099265.1_F25_genomic.xml,1094,4113,0.0,94,0.0,0
GCA_900099275.1_22A4_genomic.xml,1101,4118,0.0,44,0.0,0
GCA_900099285.1_K1-280-2B_genomic.xml,1101,4113,0.0,43,0.0,0
GCA_900099305.1_P3-D5_genomic.xml,1106,4119,0.0,93,0.0,0
GCA_900099345.1_D47-60-3B_genomic.xml,1098,4111,0.0,41,0.0,0
GCA_900099355.1_1014-F5_genomic.xml,1105,4121,0.0,43,0.0,0
GCA_900099375.1_GE7-4A_genomic.xml,1100,4109,0.0,42,0.0,0
GCA_900099395.1_F12-3B_genomic.xml,1098,4102,0.0,35,0.0,0
GCA_900099425.1_GUF54-A1_genomic.xml,1106,4122,0.0,62,0.0,0
GCA_900099445.1_6320-A7_genomic.xml,1105,4126,0.0,63,0.0,0
GCA_900177845.1_L175_genomic.xml,1096,4111,0.0,96,0.0,0
GCA_900177915.1_L461_genomic.xml,1107,4118,0.0,36,0.0,0
GCA_900177935.1_L710_genomic.xml,1100,4109,0.0,22,0.0,0
GCA_900177975.1_L292_genomic.xml,1109,4122,0.0,133,0.0,135
GCA_900177985.1_L712_genomic.xml,1106,4118,0.0,83,0.0,0
GCA_900177995.1_L723_genomic.xml,1109,4119,0.0,132,0.0,0
GCA_900178015.1_L725_genomic.xml,1098,4114,0.0,41,0.0,0
GCA_900178035.1_L528_genomic.xml,1122,4128,0.0,22,0.0,0
GCA_900178045.1_SD085_genomic.xml,1108,4124,0.0,90,0.0,0
GCA_900178065.1_L711_genomic.xml,1109,4116,0.0,55,0.0,0
GCA_900178075.1_L181_genomic.xml,1104,4119,0.0,74,0.0,0
GCA_900178105.1_BA_Souche789_V1_genomic.xml,1118,4125,0.0,33,0.0,0
GCA_900178125.1_BH_Souche796_V1_genomic.xml,1112,4120,0.0,69,0.0,0
GCA_900178135.1_CD_SoucheMTF2377_V1_genomic.xml,1083,4099,0.08794412969516753,483,0.02402463500623745,453
GCA_900178145.1_CA_SoucheMTF2344_V1_genomic.xml,1079,4097,0.0,32,0.0,0
GCA_900178155.1_BD_Souche2333_V1_genomic.xml,1120,4125,0.0,66,0.0,139
GCA_900178165.1_EH_SoucheMTF2432_V1_genomic.xml,1112,4106,0.0,201,0.0,161
GCA_900178175.1_CC_SoucheMTF2359_V1_genomic.xml,1106,4115,0.0,34,0.0,0
GCA_900178195.1_EF_SoucheMTF2416_V1_genomic.xml,1106,4123,0.0,106,0.0,58
GCA_900178205.1_BF_Souche2251_V1_genomic.xml,1108,4110,0.0,23,0.0,0
GCA_900178215.1_FA_SoucheMTF2421_V1_genomic.xml,1116,4121,0.0,126,0.0,115
GCA_900178225.1_BG_Souche2331_V1_genomic.xml,1120,4124,0.0,25,0.0,0
GCA_900178235.1_CE_SoucheMTF2380_V1_genomic.xml,1092,4106,0.087944161556993,472,0.02402463500623744,453
GCA_900178245.1_DD_SoucheMTF2388_V1_genomic.xml,1115,4123,0.0,174,0.0,94
GCA_900178255.1_EB_SoucheMTF2370_V1_genomic.xml,1103,4117,0.0,68,0.0,103
GCA_900178265.1_ED_SoucheMTF2387_V1_genomic.xml,1110,4105,0.08794407546516612,501,0.024024635006237548,472
GCA_900178275.1_BE_Souche2334_V1_genomic.xml,1119,4118,0.0,155,0.0,106
GCA_900178285.1_DG_SoucheMTF889_V1_genomic.xml,1113,4123,0.0,128,0.0,101
GCA_900178295.1_EG_SoucheMTF1798_V1_genomic.xml,1102,4089,0.0,124,0.0,106
GCA_900178305.1_DE_SoucheMTF2350_V1_genomic.xml,1106,4111,0.0,45,0.0,0
GCA_900178315.1_DB_SoucheMTF2249_V1_genomic.xml,1099,4112,0.0,74,0.0,148
GCA_900178325.1_FF_SoucheMTF2404_V1_genomic.xml,1114,4114,0.0,23,0.0,0
GCA_900178335.1_FD_SoucheMTF2419_V1_genomic.xml,1113,4116,0.0,56,0.0,0
GCA_900178345.1_FE_SoucheMTF2414_V1_genomic.xml,1121,4123,0.07547311265601685,493,0.02276457598731631,494
GCA_900178355.1_DF_SoucheMTF2351_V1_genomic.xml,1110,4122,0.0,21,0.0,0
GCA_900178375.1_FC_SoucheMTF2418_V1_genomic.xml,1121,4122,0.07547311265601639,510,0.022764575987316286,475
GCA_900178385.1_FG_SoucheMTF2376_V1_genomic.xml,1117,4118,0.0,34,0.0,0
GCA_900178395.1_CB_SoucheMTF2357_V1_genomic.xml,1091,4082,0.0,68,0.0,0
GCA_900178405.1_FH_SoucheMTF2453_V1_genomic.xml,1108,4117,0.0,65,0.0,0
GCA_900178415.1_FI_SoucheMTF2264_V1_genomic.xml,1109,4117,0.0,103,0.0,124
GCA_900178425.1_EC_SoucheMTF2383_V1_genomic.xml,1100,4120,0.0,35,0.0,0
GCA_900178435.1_CG_SoucheMTF2412_V1_genomic.xml,1087,4094,0.0,52,0.0,0
GCA_900178445.1_EA_SoucheMTF2368_V1_genomic.xml,1113,4121,0.0,39,0.0,0
GCA_900178455.1_DH_SoucheMTF2352_V1_genomic.xml,1100,4113,0.0,81,0.0,144
GCA_900178465.1_CH_SoucheMTF2413_V1_genomic.xml,1087,4099,0.0,87,0.0,130
GCA_900178475.1_FB_SoucheMTF2417_V1_genomic.xml,1117,4119,0.07261480286159314,487,0.022764575987316238,495
GCA_900178485.1_CF_SoucheMTF2386_V1_genomic.xml,1096,4110,0.0,84,0.0,99
GCA_900178495.1_DA_SoucheMTF2248_V1_genomic.xml,1110,4119,0.0,220,0.0,91
GCA_900178505.1_BC_Souche1152_V1_genomic.xml,1124,4129,0.0,143,0.0,157
MAA.re.xml,1110,4124,0.07710760195784178,500,0.0,0
MAB.re.xml,1107,4117,0.0,164,0.0,0
MAL.re.xml,1100,4110,0.0,61,0.0,0
s288c_R64.xml,1143,4138,0.08794412969516723,493,0.024024635006237447,474
YAA.re.xml,1136,4135,0.08794416155699136,473,0.024024635006237232,483
YAB.re.xml,1117,4124,0.08794407546516583,524,0.024024635006237544,460
YAC.re.xml,1119,4124,0.0,35,0.0,0
YAD.re.xml,1137,4136,0.08794407546516608,487,0.024024635006237485,482
YAE.re.xml,1070,4071,0.0,44,0.0,0
